,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,id,index,Shares Outstanding,Market Capital
24,2024-11-05 00:00:00-05:00,26.649999618530273,27.360000610351562,26.649999618530273,27.350000381469727,86200,0.0,0.0,104,,,
25,2024-11-06 00:00:00-05:00,28.0,28.360000610351562,27.3799991607666,27.719999313354492,187500,0.0,0.0,104,,,
0,2024-10-07 00:00:00-04:00,10.36107687081838,10.370769400681581,10.235077679918847,10.293231010437012,1626700,0.0,0.0,105,,5763290112.0,59322876502.9834
1,2024-10-08 00:00:00-04:00,10.176922711170262,10.235076961939493,10.138153518767593,10.205999374389648,1084000,0.0,0.0,105,2024-10-08 00:00:00-04:00,5763290112.0,58820135277.49805
2,2024-10-09 00:00:00-04:00,10.100000381469727,10.170000076293945,10.09000015258789,10.149999618530273,642300,0.324,0.0,105,,5778129920.0,58648016483.81836
3,2024-10-10 00:00:00-04:00,10.119999885559082,10.130000114440918,9.989999771118164,10.0600004196167,1299800,0.0,0.0,105,2024-10-10 00:00:00-04:00,5778129920.0,58127989419.799805
4,2024-10-11 00:00:00-04:00,10.109999656677246,10.1899995803833,10.09000015258789,10.180000305175781,868100,0.0,0.0,105,2024-10-11 00:00:00-04:00,5785509888.0,58896492425.4375
5,2024-10-14 00:00:00-04:00,10.1899995803833,10.25,10.180000305175781,10.229999542236328,526400,0.0,0.0,105,,5784410112.0,59174512797.86719
6,2024-10-15 00:00:00-04:00,10.199999809265137,10.319999694824219,10.130000114440918,10.140000343322754,2258800,0.0,0.0,105,2024-10-15 00:00:00-04:00,5784410112.0,58653920521.59961
7,2024-10-16 00:00:00-04:00,10.180000305175781,10.199999809265137,10.050000190734863,10.0600004196167,959200,0.0,0.0,105,2024-10-16 00:00:00-04:00,5854150144.0,58892752905.13916
8,2024-10-17 00:00:00-04:00,9.90999984741211,9.9399995803833,9.84000015258789,9.869999885559082,1498200,0.0,0.0,105,2024-10-17 00:00:00-04:00,5791200256.0,57159145863.96973
9,2024-10-18 00:00:00-04:00,10.09000015258789,10.119999885559082,10.039999961853027,10.079999923706055,818900,0.0,0.0,105,2024-10-18 00:00:00-04:00,5763290112.0,58093963889.25586
10,2024-10-18 00:00:00-04:00,10.09000015258789,10.119999885559082,10.039999961853027,10.079999923706055,818900,0.0,0.0,105,2024-10-18 00:00:00-04:00,5769769984.0,58159280998.521484
11,2024-10-21 00:00:00-04:00,9.930000305175781,9.960000038146973,9.789999961853027,9.829999923706055,779500,0.0,0.0,105,,5781779968.0,56834896644.325195
12,2024-10-22 00:00:00-04:00,9.850000381469727,9.9399995803833,9.819999694824219,9.920000076293945,2074600,0.0,0.0,105,2024-10-22 00:00:00-04:00,5781779968.0,57355257723.674805
13,2024-10-23 00:00:00-04:00,9.850000381469727,9.899999618530273,9.779999732971191,9.8100004196167,1560600,0.0,0.0,105,2024-10-23 00:00:00-04:00,5763290112.0,56537878417.09277
14,2024-10-24 00:00:00-04:00,9.869999885559082,9.890000343322754,9.739999771118164,9.819999694824219,1059400,0.0,0.0,105,2024-10-24 00:00:00-04:00,5807609856.0,57030727013.578125
15,2024-10-24 00:00:00-04:00,9.869999885559082,9.890000343322754,9.739999771118164,9.819999694824219,1059400,0.0,0.0,105,2024-10-24 00:00:00-04:00,5801699840.0,56972690658.26172
16,2024-10-25 00:00:00-04:00,9.8100004196167,9.829999923706055,9.699999809265137,9.699999809265137,855800,0.0,0.0,105,2024-10-25 00:00:00-04:00,5873469952.0,56972657414.12451
17,2024-10-28 00:00:00-04:00,9.6899995803833,9.850000381469727,9.680000305175781,9.850000381469727,1246000,0.0,0.0,105,2024-10-28 00:00:00-04:00,5784030208.0,56972699755.23242
18,2024-10-29 00:00:00-04:00,9.789999961853027,9.84000015258789,9.729999542236328,9.75,1313100,0.0,0.0,105,2024-10-29 00:00:00-04:00,5763290112.0,56192078592.0
19,2024-10-30 00:00:00-04:00,9.710000038146973,9.90999984741211,9.6899995803833,9.850000381469727,1257800,0.0,0.0,105,2024-10-30 00:00:00-04:00,5780310016.0,56936055862.61328
20,2024-10-30 00:00:00-04:00,9.710000038146973,9.90999984741211,9.6899995803833,9.850000381469727,1257800,0.0,0.0,105,2024-10-30 00:00:00-04:00,5765550080.0,56790670487.38281
21,2024-10-31 00:00:00-04:00,9.9399995803833,9.970000267028809,9.819999694824219,9.930000305175781,990300,0.0,0.0,105,2024-10-31 00:00:00-04:00,5763290112.0,57229472570.97656
22,2024-11-01 00:00:00-04:00,10.09000015258789,10.229999542236328,10.09000015258789,10.09000015258789,1468400,0.0,0.0,105,,5783660032.0,58357130605.396484
23,2024-11-04 00:00:00-05:00,10.449999809265137,10.479999542236328,10.329999923706055,10.329999923706055,1467100,0.0,0.0,105,,5783660032.0,59745207689.30176
24,2024-11-05 00:00:00-05:00,10.390000343322754,10.5,10.359999656677246,10.460000038146973,791400,0.0,0.0,105,2024-11-05 00:00:00-05:00,5783660032.0,60497084155.34912
25,2024-11-05 00:00:00-05:00,10.390000343322754,10.5,10.359999656677246,10.460000038146973,791400,0.0,0.0,105,2024-11-05 00:00:00-05:00,5752289792.0,60168951443.75244
26,2024-11-06 00:00:00-05:00,9.630000114440918,9.6899995803833,9.539999961853027,9.649999618530273,4122500,0.0,0.0,105,2024-11-06 00:00:00-05:00,5752289792.0,55509594298.475586
0,2024-10-07 00:00:00-04:00,82.37651388212011,82.37651388212011,77.08344647130023,78.55872344970703,359700,0.0,0.0,106,,21943000.0,1723814068.6569214
1,2024-10-08 00:00:00-04:00,77.95067006118657,78.48894927911124,76.15641360650726,76.51526641845703,266000,0.0,0.0,106,2024-10-08 00:00:00-04:00,21943000.0,1678974491.0202026
2,2024-10-09 00:00:00-04:00,76.75449810450654,78.9574509686639,76.06669562293483,77.6217269897461,188700,0.0,0.0,106,,21943000.0,1703253555.3359985
3,2024-10-10 00:00:00-04:00,76.60496966552188,76.83423967893378,75.62809855984774,76.80433654785156,137500,0.0,0.0,106,2024-10-10 00:00:00-04:00,21943000.0,1685317556.8695068
4,2024-10-11 00:00:00-04:00,76.80433620545033,78.04038045010817,76.80433620545033,77.9706039428711,319100,0.0,0.0,106,,21943000.0,1710908962.3184204
5,2024-10-14 00:00:00-04:00,78.15003293333689,79.3163007095542,77.82108327181842,79.04716491699219,110300,0.0,0.0,106,,21943000.0,1734531939.7735596
6,2024-10-15 00:00:00-04:00,79.04716663228287,80.03400803318316,78.24971427282507,78.55872344970703,221400,0.0,0.0,106,2024-10-15 00:00:00-04:00,21943000.0,1723814068.6569214
7,2024-10-16 00:00:00-04:00,79.3661419125826,80.26326626381109,78.98734863932985,79.1966781616211,119800,0.0,0.0,106,,21943000.0,1737812708.9004517
8,2024-10-17 00:00:00-04:00,79.37611040960505,79.5754773063085,77.99054279906136,78.73815155029297,82300,0.0,0.0,106,2024-10-17 00:00:00-04:00,21943000.0,1727751259.4680786
9,2024-10-18 00:00:00-04:00,78.92754432513276,79.02722396605493,78.13009198761706,78.59859466552734,83100,0.0,0.0,106,2024-10-18 00:00:00-04:00,21943000.0,1724688962.7456665
10,2024-10-21 00:00:00-04:00,78.59859560844241,79.34620433193122,77.53200746713449,78.16000366210938,125600,0.0,0.0,106,,22089400.0,1726507584.8937988
11,2024-10-22 00:00:00-04:00,77.9000015258789,77.9000015258789,75.31999969482422,75.44999694824219,102100,0.25,0.0,106,,22089400.0,1666645162.588501
12,2024-10-23 00:00:00-04:00,75.1500015258789,75.69999694824219,74.01000213623047,74.94999694824219,112800,0.0,0.0,106,2024-10-23 00:00:00-04:00,22089400.0,1655600462.588501
13,2024-10-23 00:00:00-04:00,75.1500015258789,75.69999694824219,74.01000213623047,74.94999694824219,112800,0.0,0.0,106,2024-10-23 00:00:00-04:00,21943000.0,1644627783.0352783
14,2024-10-24 00:00:00-04:00,75.06999969482422,75.91999816894531,73.87000274658203,74.63999938964844,206400,0.0,0.0,106,2024-10-24 00:00:00-04:00,22034200.0,1644632674.5513916
15,2024-10-24 00:00:00-04:00,75.06999969482422,75.91999816894531,73.87000274658203,74.63999938964844,206400,0.0,0.0,106,2024-10-24 00:00:00-04:00,21943000.0,1637825506.6070557
16,2024-10-25 00:00:00-04:00,75.0,75.55000305175781,74.48999786376953,74.94000244140625,87000,0.0,0.0,106,,21943000.0,1644408473.5717773
17,2024-10-28 00:00:00-04:00,75.43000030517578,77.55000305175781,75.43000030517578,76.69000244140625,155200,0.0,0.0,106,,21943000.0,1682808723.5717773
18,2024-10-29 00:00:00-04:00,75.80000305175781,76.45999908447266,75.6500015258789,75.83999633789062,106200,0.0,0.0,106,2024-10-29 00:00:00-04:00,21943000.0,1664157039.642334
19,2024-10-30 00:00:00-04:00,75.63999938964844,77.11000061035156,75.0999984741211,75.86000061035156,102900,0.0,0.0,106,2024-10-30 00:00:00-04:00,22189000.0,1683257553.5430908
20,2024-10-30 00:00:00-04:00,75.63999938964844,77.11000061035156,75.0999984741211,75.86000061035156,102900,0.0,0.0,106,2024-10-30 00:00:00-04:00,21943000.0,1664595993.3929443
21,2024-10-31 00:00:00-04:00,75.8499984741211,75.91000366210938,74.72000122070312,74.83999633789062,135800,0.0,0.0,106,,21943000.0,1642214039.642334
22,2024-11-01 00:00:00-04:00,74.80000305175781,75.87000274658203,74.80000305175781,75.80000305175781,104600,0.0,0.0,106,2024-11-01 00:00:00-04:00,21943000.0,1663279466.9647217
23,2024-11-04 00:00:00-05:00,75.26000213623047,77.72000122070312,74.91999816894531,76.70999908447266,141700,0.0,0.0,106,,21943000.0,1683247509.9105835
24,2024-11-05 00:00:00-05:00,76.91000366210938,79.62000274658203,76.91000366210938,79.56999969482422,155600,0.0,0.0,106,,21943000.0,1746004503.3035278
25,2024-11-06 00:00:00-05:00,83.12000274658203,84.95999908447266,81.1500015258789,84.12000274658203,233100,0.0,0.0,106,2024-11-06 00:00:00-05:00,21943000.0,1845845220.2682495
0,2024-10-07 00:00:00-04:00,49.560001373291016,50.310001373291016,49.15999984741211,50.0,99100,0.0,0.0,107,,34068500.0,1703425000.0
1,2024-10-08 00:00:00-04:00,49.869998931884766,49.869998931884766,48.95000076293945,49.439998626708984,109300,0.0,0.0,107,,34068500.0,1684346593.214035
2,2024-10-09 00:00:00-04:00,49.36000061035156,50.08000183105469,49.220001220703125,49.2599983215332,105000,0.0,0.0,107,2024-10-09 00:00:00-04:00,34068500.0,1678214252.817154
3,2024-10-10 00:00:00-04:00,48.75,48.959999084472656,48.040000915527344,48.689998626708984,126800,0.0,0.0,107,2024-10-10 00:00:00-04:00,34068500.0,1658795218.214035
4,2024-10-11 00:00:00-04:00,48.7599983215332,49.41999816894531,48.560001373291016,48.97999954223633,95200,0.0,0.0,107,2024-10-11 00:00:00-04:00,34068500.0,1668675114.4046783
5,2024-10-14 00:00:00-04:00,48.84000015258789,49.060001373291016,48.650001525878906,48.9900016784668,96700,0.0,0.0,107,,34068500.0,1669015872.182846
6,2024-10-15 00:00:00-04:00,48.709999084472656,49.619998931884766,48.290000915527344,48.310001373291016,160700,0.0,0.0,107,,34068500.0,1645849281.785965
7,2024-10-16 00:00:00-04:00,48.650001525878906,49.7599983215332,48.650001525878906,49.04999923706055,189700,0.0,0.0,107,2024-10-16 00:00:00-04:00,34068500.0,1671059899.0077972
8,2024-10-17 00:00:00-04:00,49.029998779296875,49.709999084472656,48.2400016784668,49.31999969482422,140600,0.0,0.0,107,2024-10-17 00:00:00-04:00,34068500.0,1680258409.603119
9,2024-10-18 00:00:00-04:00,49.38999938964844,49.41999816894531,48.20000076293945,48.220001220703125,140300,0.0,0.0,107,2024-10-18 00:00:00-04:00,34256000.0,1651824361.8164062
10,2024-10-18 00:00:00-04:00,49.38999938964844,49.41999816894531,48.20000076293945,48.220001220703125,140300,0.0,0.0,107,2024-10-18 00:00:00-04:00,34068500.0,1642783111.5875244
11,2024-10-21 00:00:00-04:00,48.16999816894531,48.470001220703125,47.150001525878906,47.34000015258789,157800,0.0,0.0,107,,34068500.0,1612802795.1984406
12,2024-10-22 00:00:00-04:00,47.31999969482422,47.689998626708984,46.68000030517578,46.790000915527344,74400,0.0,0.0,107,2024-10-22 00:00:00-04:00,34068500.0,1594065146.1906433
13,2024-10-23 00:00:00-04:00,46.459999084472656,46.79999923706055,46.08000183105469,46.31999969482422,77800,0.0,0.0,107,2024-10-23 00:00:00-04:00,34414200.0,1594065733.4976196
14,2024-10-24 00:00:00-04:00,46.310001373291016,46.54999923706055,45.650001525878906,46.5099983215332,153600,0.0,0.0,107,2024-10-24 00:00:00-04:00,34068500.0,1584525877.817154
15,2024-10-25 00:00:00-04:00,47.0,47.20000076293945,46.220001220703125,46.58000183105469,101200,0.0,0.0,107,,34068500.0,1586910792.3812866
16,2024-10-28 00:00:00-04:00,46.75,47.54999923706055,46.75,47.25,78200,0.0,0.0,107,,34068500.0,1609736625.0
17,2024-10-29 00:00:00-04:00,46.83000183105469,46.959999084472656,46.09000015258789,46.150001525878906,96200,0.0,0.0,107,2024-10-29 00:00:00-04:00,34068500.0,1572261326.9844055
18,2024-10-30 00:00:00-04:00,46.08000183105469,46.849998474121094,45.72999954223633,45.77000045776367,91500,0.0,0.0,107,2024-10-30 00:00:00-04:00,34068500.0,1559315260.5953217
19,2024-10-30 00:00:00-04:00,46.08000183105469,46.849998474121094,45.72999954223633,45.77000045776367,91500,0.0,0.0,107,2024-10-30 00:00:00-04:00,34887900.0,1596819198.9704132
20,2024-10-31 00:00:00-04:00,45.77000045776367,46.33000183105469,45.349998474121094,45.400001525878906,148600,0.0,0.0,107,2024-10-31 00:00:00-04:00,34373900.0,1560575112.450409
21,2024-10-31 00:00:00-04:00,45.77000045776367,46.33000183105469,45.349998474121094,45.400001525878906,148600,0.0,0.0,107,2024-10-31 00:00:00-04:00,34068500.0,1546709951.9844055
22,2024-11-01 00:00:00-04:00,45.66999816894531,46.18000030517578,44.90999984741211,45.20000076293945,150200,0.0,0.0,107,,34068500.0,1539896225.9922028
23,2024-11-04 00:00:00-05:00,45.31999969482422,46.43000030517578,45.31999969482422,45.81999969482422,159600,0.0,0.0,107,,34068500.0,1561018659.603119
24,2024-11-05 00:00:00-05:00,45.5099983215332,46.599998474121094,41.77000045776367,43.40999984741211,422200,0.0,0.0,107,2024-11-05 00:00:00-05:00,34068500.0,1478913579.8015594
25,2024-11-06 00:00:00-05:00,45.38999938964844,49.31999969482422,45.38999938964844,48.86000061035156,345100,0.0,0.0,107,,,
0,2024-10-07 00:00:00-04:00,96.0,96.33999633789062,95.69000244140625,95.81999969482422,443400,0.0,0.0,108,,32740600.0,3137204282.008362
1,2024-10-08 00:00:00-04:00,96.0,96.3499984741211,95.8499984741211,96.29000091552734,282200,0.0,0.0,108,,32740600.0,3152592403.9749146
2,2024-10-09 00:00:00-04:00,96.43000030517578,96.76000213623047,96.27999877929688,96.70999908447266,180700,0.0,0.0,108,2024-10-09 00:00:00-04:00,32740600.0,3166343396.0250854
3,2024-10-10 00:00:00-04:00,96.73999786376953,96.73999786376953,96.37999725341797,96.56999969482422,265000,0.0,0.0,108,,32740600.0,3161759732.008362
4,2024-10-11 00:00:00-04:00,96.6500015258789,96.73999786376953,96.16999816894531,96.33000183105469,122000,0.0,0.0,108,,32740600.0,3153902057.949829
5,2024-10-14 00:00:00-04:00,96.45999908447266,97.0,96.18000030517578,96.80999755859375,165900,0.0,0.0,108,,32740600.0,3169617406.0668945
6,2024-10-15 00:00:00-04:00,96.80000305175781,97.12000274658203,96.56999969482422,96.75,511200,0.0,0.0,108,2024-10-15 00:00:00-04:00,32740600.0,3167653050.0
7,2024-10-16 00:00:00-04:00,96.70999908447266,96.80000305175781,96.37999725341797,96.44000244140625,221800,0.0,0.0,108,2024-10-16 00:00:00-04:00,32740600.0,3157503543.9331055
8,2024-10-16 00:00:00-04:00,96.70999908447266,96.80000305175781,96.37999725341797,96.44000244140625,221800,0.0,0.0,108,2024-10-16 00:00:00-04:00,32757500.0,3159133379.974365
9,2024-10-17 00:00:00-04:00,96.37999725341797,96.75,96.0999984741211,96.73999786376953,312700,0.0,0.0,108,2024-10-17 00:00:00-04:00,32740600.0,3167325574.0585327
10,2024-10-18 00:00:00-04:00,97.0,97.87000274658203,97.0,97.48999786376953,319500,0.0,0.0,108,2024-10-18 00:00:00-04:00,32842400.0,3201805505.8410645
11,2024-10-18 00:00:00-04:00,97.0,97.87000274658203,97.0,97.48999786376953,319500,0.0,0.0,108,2024-10-18 00:00:00-04:00,32740600.0,3191881024.0585327
12,2024-10-21 00:00:00-04:00,97.41999816894531,97.52999877929688,97.1500015258789,97.4000015258789,229500,0.0,0.0,108,,32740600.0,3188934489.958191
13,2024-10-22 00:00:00-04:00,97.20999908447266,97.5,96.95999908447266,97.05000305175781,194200,0.0,0.0,108,2024-10-22 00:00:00-04:00,32740600.0,3177475329.916382
14,2024-10-23 00:00:00-04:00,97.05000305175781,97.4000015258789,96.94999694824219,97.30999755859375,198000,0.0,0.0,108,2024-10-23 00:00:00-04:00,32740600.0,3185987706.0668945
15,2024-10-24 00:00:00-04:00,97.4000015258789,97.47000122070312,97.16999816894531,97.3499984741211,161400,0.0,0.0,108,,32740600.0,3187297360.041809
16,2024-10-25 00:00:00-04:00,97.54000091552734,97.54000091552734,96.94999694824219,97.22000122070312,305100,0.0,0.0,108,,32740600.0,3183041171.9665527
17,2024-10-28 00:00:00-04:00,95.72000122070312,96.54000091552734,94.73999786376953,95.48999786376953,1512200,0.0,0.0,108,,32740600.0,3126399824.0585327
18,2024-10-29 00:00:00-04:00,95.5,95.95999908447266,95.19999694824219,95.33000183105469,273000,0.0,0.0,108,2024-10-29 00:00:00-04:00,32740600.0,3121161457.949829
19,2024-10-29 00:00:00-04:00,95.5,95.95999908447266,95.19999694824219,95.33000183105469,273000,0.0,0.0,108,2024-10-29 00:00:00-04:00,33364600.0,3180647379.092407
20,2024-10-30 00:00:00-04:00,95.20999908447266,95.83000183105469,95.13999938964844,95.25,453000,0.0,0.0,108,2024-10-30 00:00:00-04:00,32792100.0,3123447525.0
21,2024-10-30 00:00:00-04:00,95.20999908447266,95.83000183105469,95.13999938964844,95.25,453000,0.0,0.0,108,2024-10-30 00:00:00-04:00,32740600.0,3118542150.0
22,2024-10-31 00:00:00-04:00,95.18000030517578,95.5999984741211,94.54000091552734,94.5999984741211,458300,0.0,0.0,108,2024-10-31 00:00:00-04:00,32771500.0,3100183849.9946594
23,2024-10-31 00:00:00-04:00,95.18000030517578,95.5999984741211,94.54000091552734,94.5999984741211,458300,0.0,0.0,108,2024-10-31 00:00:00-04:00,32740600.0,3097260710.041809
24,2024-11-01 00:00:00-04:00,94.3499984741211,95.6500015258789,94.3499984741211,95.48999786376953,326500,0.0,0.0,108,2024-11-01 00:00:00-04:00,32740600.0,3126399824.0585327
25,2024-11-04 00:00:00-05:00,95.48999786376953,95.58000183105469,95.11000061035156,95.38999938964844,306300,0.0,0.0,108,,32740600.0,3123125814.0167236
26,2024-11-05 00:00:00-05:00,95.19000244140625,95.97000122070312,95.16999816894531,95.95999908447266,302700,0.0,0.0,108,,32740600.0,3141787946.0250854
27,2024-11-06 00:00:00-05:00,96.72000122070312,97.88999938964844,96.58000183105469,97.70999908447266,805700,0.0,0.0,108,2024-11-06 00:00:00-05:00,32740600.0,3199083996.0250854
0,2024-10-07 00:00:00-04:00,18.709999084472656,18.739999771118164,18.43000030517578,18.510000228881836,210500,0.0,0.0,109,,72621800.0,1344229534.621811
1,2024-10-08 00:00:00-04:00,18.56999969482422,18.610000610351562,18.440000534057617,18.479999542236328,392500,0.0,0.0,109,,72621800.0,1342050830.7563782
2,2024-10-09 00:00:00-04:00,18.5,18.68000030517578,18.5,18.68000030517578,183800,0.0,0.0,109,2024-10-09 00:00:00-04:00,72621800.0,1356575246.1624146
3,2024-10-10 00:00:00-04:00,18.56999969482422,18.579999923706055,18.3700008392334,18.469999313354492,213500,0.0,0.0,109,2024-10-10 00:00:00-04:00,72621800.0,1341324596.1345673
4,2024-10-11 00:00:00-04:00,18.510000228881836,18.700000762939453,18.510000228881836,18.670000076293945,156500,0.0,0.0,109,,73210000.0,1366830705.5854797
5,2024-10-14 00:00:00-04:00,18.600000381469727,18.690000534057617,18.520000457763672,18.520000457763672,184900,0.0,0.0,109,,73210000.0,1355849233.5128784
6,2024-10-15 00:00:00-04:00,18.59000015258789,18.950000762939453,18.530000686645508,18.790000915527344,295200,0.0,0.0,109,2024-10-15 00:00:00-04:00,73210000.0,1375615967.0257568
7,2024-10-15 00:00:00-04:00,18.59000015258789,18.950000762939453,18.530000686645508,18.790000915527344,295200,0.0,0.0,109,2024-10-15 00:00:00-04:00,72621800.0,1364563688.4872437
8,2024-10-16 00:00:00-04:00,18.8700008392334,18.950000762939453,18.809999465942383,18.809999465942383,210200,0.0,0.0,109,2024-10-16 00:00:00-04:00,72621800.0,1366016019.2157745
9,2024-10-17 00:00:00-04:00,18.739999771118164,18.760000228881836,18.520000457763672,18.56999969482422,179600,0.0,0.0,109,2024-10-17 00:00:00-04:00,72621800.0,1348586803.8375854
10,2024-10-18 00:00:00-04:00,18.600000381469727,18.610000610351562,18.459999084472656,18.479999542236328,247400,0.0,0.0,109,2024-10-18 00:00:00-04:00,72621800.0,1342050830.7563782
11,2024-10-21 00:00:00-04:00,18.40999984741211,18.469999313354492,18.209999084472656,18.229999542236328,244600,0.0,0.0,109,,72741000.0,1326068396.7018127
12,2024-10-22 00:00:00-04:00,18.229999542236328,18.459999084472656,18.229999542236328,18.299999237060547,201600,0.0,0.0,109,,72741000.0,1331160244.5030212
13,2024-10-23 00:00:00-04:00,18.270000457763672,18.350000381469727,18.149999618530273,18.270000457763672,166600,0.0,0.0,109,2024-10-23 00:00:00-04:00,72741000.0,1328978103.2981873
14,2024-10-23 00:00:00-04:00,18.270000457763672,18.350000381469727,18.149999618530273,18.270000457763672,166600,0.0,0.0,109,2024-10-23 00:00:00-04:00,72621800.0,1326800319.2436218
15,2024-10-24 00:00:00-04:00,18.229999542236328,18.389999389648438,18.229999542236328,18.31999969482422,249400,0.0,0.0,109,2024-10-24 00:00:00-04:00,72621800.0,1330431353.8375854
16,2024-10-25 00:00:00-04:00,18.649999618530273,19.15999984741211,18.559999465942383,18.739999771118164,296300,0.0,0.0,109,,72632896.0,1361140454.4156494
17,2024-10-28 00:00:00-04:00,18.75,18.920000076293945,18.68000030517578,18.920000076293945,278500,0.0,0.0,109,,72632896.0,1374214397.8614502
18,2024-10-29 00:00:00-04:00,18.850000381469727,18.979999542236328,18.790000915527344,18.979999542236328,284000,0.0,0.0,109,,72632896.0,1378572332.8312988
19,2024-10-30 00:00:00-04:00,18.959999084472656,19.280000686645508,18.950000762939453,19.020000457763672,310300,0.0,0.0,109,,72632896.0,1381477715.1687012
20,2024-10-31 00:00:00-04:00,18.969999313354492,19.040000915527344,18.610000610351562,18.610000610351562,315900,0.0,0.0,109,2024-10-31 00:00:00-04:00,72632896.0,1351698238.8916016
21,2024-11-01 00:00:00-04:00,18.68000030517578,18.75,18.530000686645508,18.75,373900,0.0,0.0,109,,72632896.0,1361866800.0
22,2024-11-04 00:00:00-05:00,18.700000762939453,19.030000686645508,18.6299991607666,18.989999771118164,245000,0.0,0.0,109,,72632896.0,1379298678.4156494
23,2024-11-05 00:00:00-05:00,18.940000534057617,19.270000457763672,18.940000534057617,19.219999313354492,230300,0.0,0.0,109,2024-11-05 00:00:00-05:00,72632896.0,1396004211.2469482
24,2024-11-06 00:00:00-05:00,19.700000762939453,19.8799991607666,19.3799991607666,19.649999618530273,488200,0.0,0.0,109,2024-11-06 00:00:00-05:00,72632896.0,1427236378.692749
0,2024-10-07 00:00:00-04:00,125.66999816894531,126.33999633789062,124.44000244140625,124.72000122070312,72300,0.0,0.0,110,,18100300.0,2257469438.095093
1,2024-10-08 00:00:00-04:00,125.58999633789062,130.17999267578125,124.52999877929688,129.02000427246094,130900,0.0,0.0,110,,18100300.0,2335300783.3328247
2,2024-10-09 00:00:00-04:00,128.5500030517578,131.7899932861328,127.70999908447266,129.33999633789062,128400,0.0,0.0,110,2024-10-09 00:00:00-04:00,18100300.0,2341092735.7147217
3,2024-10-10 00:00:00-04:00,128.3300018310547,129.10000610351562,126.16000366210938,127.44000244140625,114500,0.0,0.0,110,,18100300.0,2306702276.1901855
4,2024-10-11 00:00:00-04:00,128.47999572753906,130.66000366210938,128.47999572753906,130.6300048828125,70700,0.0,0.0,110,2024-10-11 00:00:00-04:00,18100300.0,2364442277.380371
5,2024-10-14 00:00:00-04:00,130.32000732421875,132.35000610351562,130.14999389648438,131.80999755859375,63700,0.0,0.0,110,,18100300.0,2385800498.8098145
6,2024-10-15 00:00:00-04:00,131.47999572753906,134.02999877929688,130.7899932861328,130.80999755859375,149600,0.0,0.0,110,2024-10-15 00:00:00-04:00,18100300.0,2367700198.8098145
7,2024-10-16 00:00:00-04:00,131.4600067138672,134.32000732421875,130.92999267578125,132.75999450683594,158900,0.0,0.0,110,2024-10-16 00:00:00-04:00,18100300.0,2402995728.5720825
8,2024-10-17 00:00:00-04:00,132.82000732421875,133.36000061035156,131.61000061035156,133.00999450683594,76800,0.0,0.0,110,2024-10-17 00:00:00-04:00,18100300.0,2407520803.5720825
9,2024-10-18 00:00:00-04:00,133.00999450683594,133.5399932861328,131.64999389648438,131.80999755859375,85300,0.0,0.0,110,2024-10-18 00:00:00-04:00,18134400.0,2390295219.7265625
10,2024-10-18 00:00:00-04:00,133.00999450683594,133.5399932861328,131.64999389648438,131.80999755859375,85300,0.0,0.0,110,2024-10-18 00:00:00-04:00,18100300.0,2385800498.8098145
11,2024-10-21 00:00:00-04:00,131.6199951171875,131.97000122070312,130.25999450683594,130.9499969482422,76500,0.0,0.0,110,,18196800.0,2382870904.4677734
12,2024-10-22 00:00:00-04:00,129.99000549316406,131.0500030517578,129.67999267578125,130.0800018310547,114300,0.0,0.0,110,,18196800.0,2367039777.319336
13,2024-10-23 00:00:00-04:00,129.6699981689453,130.17999267578125,128.16000366210938,129.38999938964844,80500,0.0,0.0,110,2024-10-23 00:00:00-04:00,18196800.0,2354483940.8935547
14,2024-10-24 00:00:00-04:00,129.24000549316406,129.99000549316406,128.72999572753906,129.10000610351562,158500,0.0,0.0,110,2024-10-24 00:00:00-04:00,18100300.0,2336748840.475464
15,2024-10-24 00:00:00-04:00,129.24000549316406,129.99000549316406,128.72999572753906,129.10000610351562,158500,0.0,0.0,110,2024-10-24 00:00:00-04:00,18140900.0,2341990300.7232666
16,2024-10-25 00:00:00-04:00,129.49000549316406,130.60000610351562,127.01000213623047,127.95999908447266,106800,0.0,0.0,110,,18255500.0,2335973763.2865906
17,2024-10-28 00:00:00-04:00,129.00999450683594,129.07000732421875,127.97000122070312,128.2899932861328,124900,0.0,0.0,110,,18255500.0,2341997972.4349976
18,2024-10-29 00:00:00-04:00,127.91999816894531,129.7899932861328,127.12999725341797,129.77999877929688,91900,0.0,0.0,110,2024-10-29 00:00:00-04:00,18255500.0,2369198767.715454
19,2024-10-29 00:00:00-04:00,127.91999816894531,129.7899932861328,127.12999725341797,129.77999877929688,91900,0.0,0.0,110,2024-10-29 00:00:00-04:00,18100300.0,2349056911.904907
20,2024-10-30 00:00:00-04:00,128.77999877929688,128.77999877929688,124.94999694824219,125.69000244140625,131500,0.0,0.0,110,2024-10-30 00:00:00-04:00,18100300.0,2275026751.1901855
21,2024-10-31 00:00:00-04:00,125.13999938964844,126.0199966430664,123.44999694824219,124.41999816894531,120700,0.0,0.0,110,2024-10-31 00:00:00-04:00,18694800.0,2326006981.768799
22,2024-10-31 00:00:00-04:00,125.13999938964844,126.0199966430664,123.44999694824219,124.41999816894531,120700,0.0,0.0,110,2024-10-31 00:00:00-04:00,18100300.0,2252039292.857361
